Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,FailureType,FailureTypeLabel,RUL
L50100,L,300.7,309.7,1598,33.7,149,0,0,0,0,0,0,NoFailure,1,0
L50101,L,300.8,309.8,1657,31.1,151,0,0,0,0,0,0,NoFailure,1,0
L50102,L,300.8,309.7,1481,38.1,153,0,0,0,0,0,0,NoFailure,1,0
M17783,M,300.7,309.7,1397,51.3,155,0,0,0,0,0,0,NoFailure,1,0
L50104,L,300.8,309.7,1461,44.3,158,0,0,0,0,0,0,NoFailure,1,0
M17785,M,300.7,309.6,1388,51.1,160,0,0,0,0,0,0,NoFailure,1,0
L50106,L,300.7,309.7,1507,52.4,163,0,0,0,0,0,0,NoFailure,1,0
M17787,M,300.7,309.6,1421,49.8,165,0,0,0,0,0,0,NoFailure,1,0
M17788,M,300.8,309.7,1258,54.9,168,0,0,0,0,0,0,NoFailure,1,0
M17789,M,300.8,309.7,1482,39.0,171,0,0,0,0,0,0,NoFailure,1,0
H32344,H,300.7,309.6,1403,51.3,174,0,0,0,0,0,0,NoFailure,1,0
L50111,L,300.8,309.7,1373,45.4,179,0,0,0,0,0,0,NoFailure,1,0
L50112,L,300.9,309.7,1460,42.1,181,0,0,0,0,0,0,NoFailure,1,0
M17793,M,300.8,309.7,1751,27.9,183,0,0,0,0,0,0,NoFailure,1,0
M17794,M,300.8,309.6,1546,42.3,186,0,0,0,0,0,0,NoFailure,1,0
M17795,M,300.8,309.7,1680,28.2,189,0,0,0,0,0,0,NoFailure,1,0
M17796,M,300.9,309.7,1394,48.8,192,0,0,0,0,0,0,NoFailure,1,0
L50117,L,300.7,309.6,1810,26.0,195,0,0,0,0,0,0,NoFailure,1,0
L50118,L,300.7,309.5,1479,34.5,197,0,0,0,0,0,0,NoFailure,1,0
L50119,L,300.9,309.7,1431,41.4,199,0,0,0,0,0,0,NoFailure,1,0
L50120,L,300.9,309.7,2355,14.4,201,0,0,0,0,0,0,NoFailure,1,0
M17801,M,300.7,309.6,1996,19.8,203,1,1,0,0,0,0,TWF,5,0
L50122,L,300.7,309.5,1461,49.9,0,0,0,0,0,0,0,NoFailure,1,100
H32357,H,300.7,309.5,2007,19.7,2,0,0,0,0,0,0,NoFailure,1,98
L50124,L,300.7,309.6,1505,34.9,7,0,0,0,0,0,0,NoFailure,1,93
H32359,H,300.7,309.6,1925,20.5,9,0,0,0,0,0,0,NoFailure,1,91
M17806,M,300.7,309.5,1622,30.5,14,0,0,0,0,0,0,NoFailure,1,86
L50127,L,300.7,309.5,1592,29.0,17,0,0,0,0,0,0,NoFailure,1,83
L50128,L,300.7,309.5,1850,24.5,19,0,0,0,0,0,0,NoFailure,1,81
M17809,M,300.7,309.5,1470,48.7,21,0,0,0,0,0,0,NoFailure,1,79
M17810,M,300.7,309.5,1445,46.4,24,0,0,0,0,0,0,NoFailure,1,76
L50131,L,300.7,309.5,1685,31.1,27,0,0,0,0,0,0,NoFailure,1,73
H32366,H,300.7,309.5,1667,30.5,29,0,0,0,0,0,0,NoFailure,1,71
L50133,L,300.7,309.5,1578,35.4,34,0,0,0,0,0,0,NoFailure,1,66
H32368,H,300.6,309.4,1691,28.0,36,0,0,0,0,0,0,NoFailure,1,64
M17815,M,300.7,309.5,1439,43.8,41,0,0,0,0,0,0,NoFailure,1,59
M17816,M,300.8,309.6,1404,38.7,44,0,0,0,0,0,0,NoFailure,1,56
L50137,L,300.8,309.6,1498,45.8,47,0,0,0,0,0,0,NoFailure,1,53
M17818,M,300.8,309.5,1481,44.5,49,0,0,0,0,0,0,NoFailure,1,51
M17819,M,300.7,309.4,1589,35.0,52,0,0,0,0,0,0,NoFailure,1,48
L50140,L,300.7,309.5,1467,44.3,55,0,0,0,0,0,0,NoFailure,1,45
L50141,L,300.6,309.4,1654,32.8,57,0,0,0,0,0,0,NoFailure,1,43
L50142,L,300.7,309.5,1508,39.9,59,0,0,0,0,0,0,NoFailure,1,41
M17823,M,300.7,309.6,1439,43.0,61,0,0,0,0,0,0,NoFailure,1,39
L50144,L,300.7,309.5,1692,30.3,64,0,0,0,0,0,0,NoFailure,1,36
M17825,M,300.7,309.5,1838,24.9,66,0,0,0,0,0,0,NoFailure,1,34
L50146,L,300.6,309.3,1601,40.2,69,0,0,0,0,0,0,NoFailure,1,31
L50147,L,300.6,309.4,1369,51.6,71,0,0,0,0,0,0,NoFailure,1,29
M17828,M,300.6,309.4,1312,45.2,73,0,0,0,0,0,0,NoFailure,1,27
L50149,L,300.6,309.4,1468,44.1,76,0,0,0,0,0,0,NoFailure,1,24
M17830,M,300.6,309.4,1452,39.4,78,0,0,0,0,0,0,NoFailure,1,22
M17831,M,300.7,309.5,1393,43.9,81,0,0,0,0,0,0,NoFailure,1,19
M17832,M,300.6,309.4,1432,44.2,84,0,0,0,0,0,0,NoFailure,1,16
M17833,M,300.6,309.3,1510,46.0,87,0,0,0,0,0,0,NoFailure,1,13
M17834,M,300.6,309.4,1521,37.2,90,0,0,0,0,0,0,NoFailure,1,10
H32389,H,300.5,309.4,1360,46.2,93,0,0,0,0,0,0,NoFailure,1,7
M17836,M,300.5,309.3,1881,25.5,98,0,0,0,0,0,0,NoFailure,1,2
L50157,L,300.4,309.3,1413,50.3,101,0,0,0,0,0,0,NoFailure,1,0
H32392,H,300.5,309.4,1642,36.2,103,0,0,0,0,0,0,NoFailure,1,0
L50159,L,300.5,309.5,1542,38.5,108,0,0,0,0,0,0,NoFailure,1,0
L50160,L,300.4,309.5,1447,39.3,110,0,0,0,0,0,0,NoFailure,1,0
H32395,H,300.4,309.4,1530,40.4,112,0,0,0,0,0,0,NoFailure,1,0
L50162,L,300.5,309.5,1795,27.7,117,0,0,0,0,0,0,NoFailure,1,0
L50163,L,300.6,309.6,1290,57.4,119,0,0,0,0,0,0,NoFailure,1,0
L50164,L,300.6,309.7,1639,30.4,121,0,0,0,0,0,0,NoFailure,1,0
L50165,L,300.7,309.8,1596,31.5,123,0,0,0,0,0,0,NoFailure,1,0
L50166,L,300.6,309.8,1455,48.0,125,0,0,0,0,0,0,NoFailure,1,0
M17847,M,300.6,309.8,1659,28.9,127,0,0,0,0,0,0,NoFailure,1,0
M17848,M,300.6,309.8,1532,42.5,130,0,0,0,0,0,0,NoFailure,1,0
L50169,L,300.6,309.8,1502,42.4,133,0,0,0,0,0,0,NoFailure,1,0
L50170,L,300.6,309.8,1688,28.6,135,0,0,0,0,0,0,NoFailure,1,0
M17851,M,300.5,309.7,1341,50.9,137,0,0,0,0,0,0,NoFailure,1,0
M17852,M,300.5,309.7,1685,29.4,140,0,0,0,0,0,0,NoFailure,1,0
M17853,M,300.5,309.8,1370,55.9,143,0,0,0,0,0,0,NoFailure,1,0
L50174,L,300.5,309.8,1461,52.5,146,0,0,0,0,0,0,NoFailure,1,0
L50175,L,300.5,309.8,1550,37.4,148,0,0,0,0,0,0,NoFailure,1,0
M17856,M,300.5,309.8,1508,37.8,150,0,0,0,0,0,0,NoFailure,1,0
L50177,L,300.5,309.8,1345,62.7,153,0,0,0,0,0,0,NoFailure,1,0
L50178,L,300.5,309.7,1616,34.5,155,0,0,0,0,0,0,NoFailure,1,0
L50179,L,300.5,309.7,1395,61.0,157,0,0,0,0,0,0,NoFailure,1,0
H32414,H,300.5,309.8,1324,72.8,159,1,0,0,1,0,0,PWF,3,0
L50181,L,300.5,309.8,1445,43.9,164,0,0,0,0,0,0,NoFailure,1,0
M17862,M,300.5,309.8,1555,38.9,166,0,0,0,0,0,0,NoFailure,1,0
M17863,M,300.6,309.9,1449,42.4,169,0,0,0,0,0,0,NoFailure,1,0
M17864,M,300.5,309.9,1466,53.2,172,0,0,0,0,0,0,NoFailure,1,0
L50185,L,300.5,309.9,1503,37.4,175,0,0,0,0,0,0,NoFailure,1,0
L50186,L,300.4,309.7,1488,35.7,177,0,0,0,0,0,0,NoFailure,1,0
L50187,L,300.4,309.7,1314,50.2,179,0,0,0,0,0,0,NoFailure,1,0
M17868,M,300.4,309.7,1547,38.0,181,0,0,0,0,0,0,NoFailure,1,0
M17869,M,300.4,309.7,1466,39.8,184,0,0,0,0,0,0,NoFailure,1,0
L50190,L,300.3,309.6,1537,37.1,187,0,0,0,0,0,0,NoFailure,1,0
M17871,M,300.2,309.5,1434,51.5,189,0,0,0,0,0,0,NoFailure,1,0
L50192,L,300.4,309.6,1432,44.7,192,0,0,0,0,0,0,NoFailure,1,0
L50193,L,300.5,309.6,1390,48.4,194,0,0,0,0,0,0,NoFailure,1,0
L50194,L,300.5,309.7,1580,42.8,196,0,0,0,0,0,0,NoFailure,1,0
L50195,L,300.5,309.7,1589,30.5,198,0,0,0,0,0,0,NoFailure,1,0
L50196,L,300.5,309.8,1441,48.8,200,0,0,0,0,0,0,NoFailure,1,0
L50197,L,300.5,309.8,1305,51.7,202,0,0,0,0,0,0,NoFailure,1,0
M17878,M,300.5,309.8,1566,35.9,204,0,0,0,0,0,0,NoFailure,1,0
L50199,L,300.5,309.8,1379,54.2,207,1,0,0,0,1,0,OSF,2,0
L50200,L,300.4,309.6,1543,38.1,209,0,0,0,0,0,0,NoFailure,1,0
L50201,L,300.5,309.8,1421,49.6,211,0,0,0,0,0,0,NoFailure,1,0
L50202,L,300.5,309.6,1760,30.6,213,0,0,0,0,0,0,NoFailure,1,0
L50203,L,300.4,309.5,1711,29.2,215,0,0,0,0,0,0,NoFailure,1,0
L50204,L,300.5,309.6,1465,41.6,217,0,0,0,0,0,0,NoFailure,1,0
L50205,L,300.5,309.6,1366,50.2,219,0,0,0,0,0,0,NoFailure,1,0
M17886,M,300.4,309.5,1888,21.9,221,0,0,0,0,0,0,NoFailure,1,0
L50207,L,300.5,309.5,1777,23.6,0,0,0,0,0,0,0,NoFailure,1,100
L50208,L,300.5,309.5,1379,55.6,2,0,0,0,0,0,0,NoFailure,1,98
L50209,L,300.4,309.5,1525,51.3,4,0,0,0,0,0,0,NoFailure,1,96
M17890,M,300.4,309.6,1563,34.0,6,0,0,0,0,0,0,NoFailure,1,94
M17891,M,300.5,309.7,1389,43.3,9,0,0,0,0,0,0,NoFailure,1,91
M17892,M,300.6,309.8,1447,42.9,12,0,0,0,0,0,0,NoFailure,1,88
M17893,M,300.6,309.7,1934,22.8,15,0,0,0,0,0,0,NoFailure,1,85
H32448,H,300.6,309.7,1470,43.8,18,0,0,0,0,0,0,NoFailure,1,82
M17895,M,300.6,309.7,1428,42.6,23,0,0,0,0,0,0,NoFailure,1,77
L50216,L,300.4,309.6,1319,48.1,26,0,0,0,0,0,0,NoFailure,1,74
L50217,L,300.5,309.7,1887,24.3,28,0,0,0,0,0,0,NoFailure,1,72
L50218,L,300.4,309.5,1349,50.4,30,0,0,0,0,0,0,NoFailure,1,70
M17899,M,300.3,309.5,1665,31.4,32,0,0,0,0,0,0,NoFailure,1,68
L50220,L,300.3,309.5,1474,38.7,35,0,0,0,0,0,0,NoFailure,1,65
L50221,L,300.4,309.5,1543,38.9,37,0,0,0,0,0,0,NoFailure,1,63
M17902,M,300.2,309.4,1459,43.9,39,0,0,0,0,0,0,NoFailure,1,61
L50223,L,300.3,309.5,1551,37.9,42,0,0,0,0,0,0,NoFailure,1,58
L50224,L,300.2,309.4,1981,21.4,44,0,0,0,0,0,0,NoFailure,1,56
L50225,L,300.2,309.4,1526,35.3,46,0,0,0,0,0,0,NoFailure,1,54
M17906,M,300.2,309.4,1501,40.0,48,0,0,0,0,0,0,NoFailure,1,52
L50227,L,300.2,309.4,1558,38.3,51,0,0,0,0,0,0,NoFailure,1,49
L50228,L,300.2,309.3,1532,43.2,53,0,0,0,0,0,0,NoFailure,1,47
L50229,L,300.1,309.2,1326,55.9,55,0,0,0,0,0,0,NoFailure,1,45
L50230,L,300.2,309.2,1431,51.3,57,0,0,0,0,0,0,NoFailure,1,43
L50231,L,300.2,309.3,1366,49.3,59,0,0,0,0,0,0,NoFailure,1,41
L50232,L,300.1,309.2,1421,42.5,61,0,0,0,0,0,0,NoFailure,1,39
H32467,H,300.2,309.3,1506,35.6,63,0,0,0,0,0,0,NoFailure,1,37
H32468,H,300.2,309.3,1342,48.7,68,0,0,0,0,0,0,NoFailure,1,32
L50235,L,300.1,309.2,1427,37.6,73,0,0,0,0,0,0,NoFailure,1,27
L50236,L,300.2,309.2,1667,29.9,75,0,0,0,0,0,0,NoFailure,1,25
L50237,L,300.1,309.1,1400,46.7,77,0,0,0,0,0,0,NoFailure,1,23
L50238,L,300.0,309.0,1709,32.1,79,0,0,0,0,0,0,NoFailure,1,21
M17919,M,300.0,309.0,1368,45.8,81,0,0,0,0,0,0,NoFailure,1,19
L50240,L,300.0,309.1,1882,23.8,84,0,0,0,0,0,0,NoFailure,1,16
L50241,L,300.1,309.1,1353,58.7,86,0,0,0,0,0,0,NoFailure,1,14
L50242,L,299.9,309.0,1553,40.0,88,0,0,0,0,0,0,NoFailure,1,12
L50243,L,300.0,309.1,1431,45.4,90,0,0,0,0,0,0,NoFailure,1,10
M17924,M,300.1,309.1,1731,30.4,92,0,0,0,0,0,0,NoFailure,1,8
M17925,M,300.1,309.2,1687,27.7,95,0,0,0,0,0,1,RNF,4,5
M17926,M,300.1,309.2,1457,44.3,98,0,0,0,0,0,0,NoFailure,1,2
L50247,L,300.1,309.2,1533,37.0,101,0,0,0,0,0,0,NoFailure,1,0
H32482,H,300.0,309.0,1622,31.8,103,0,0,0,0,0,0,NoFailure,1,0
L50249,L,300.0,309.1,1791,28.2,108,0,0,0,0,0,0,NoFailure,1,0
L50250,L,300.0,309.1,1631,28.3,110,0,0,0,0,0,0,NoFailure,1,0
L50251,L,300.0,309.0,2174,16.9,112,0,0,0,0,0,0,NoFailure,1,0
L50252,L,300.1,309.0,1314,58.2,114,0,0,0,0,0,0,NoFailure,1,0
L50253,L,300.1,309.1,1478,46.9,116,0,0,0,0,0,0,NoFailure,1,0
L50254,L,300.1,309.2,1783,27.3,118,0,0,0,0,0,0,NoFailure,1,0
M17935,M,300.1,309.2,1385,46.1,120,0,0,0,0,0,0,NoFailure,1,0
L50256,L,300.0,309.2,1444,43.6,123,0,0,0,0,0,0,NoFailure,1,0
L50257,L,300.1,309.3,1841,23.0,125,0,0,0,0,0,0,NoFailure,1,0
M17938,M,300.1,309.4,1349,56.2,127,0,0,0,0,0,0,NoFailure,1,0
L50259,L,300.1,309.3,1340,56.0,130,0,0,0,0,0,0,NoFailure,1,0
M17940,M,299.9,309.2,1539,43.2,132,0,0,0,0,0,0,NoFailure,1,0
M17941,M,300.0,309.3,1932,21.8,135,0,0,0,0,0,0,NoFailure,1,0
M17942,M,300.0,309.3,1407,43.9,138,0,0,0,0,0,0,NoFailure,1,0
L50263,L,300.1,309.3,1712,28.5,141,0,0,0,0,0,0,NoFailure,1,0
H32498,H,300.1,309.4,1329,55.2,143,0,0,0,0,0,0,NoFailure,1,0
L50265,L,300.1,309.2,1441,42.9,148,0,0,0,0,0,0,NoFailure,1,0
L50266,L,300.0,309.2,1610,32.1,150,0,0,0,0,0,0,NoFailure,1,0
M17947,M,300.0,309.1,1474,45.2,152,0,0,0,0,0,0,NoFailure,1,0
M17948,M,300.0,309.1,1624,30.8,155,0,0,0,0,0,0,NoFailure,1,0
H32503,H,300.1,309.3,1520,38.2,158,0,0,0,0,0,0,NoFailure,1,0
H32504,H,300.1,309.3,1448,45.8,163,0,0,0,0,0,0,NoFailure,1,0
L50271,L,300.0,309.3,1558,29.7,168,0,0,0,0,0,0,NoFailure,1,0
M17952,M,300.0,309.3,2293,16.3,170,0,0,0,0,0,0,NoFailure,1,0
L50273,L,300.0,309.3,1397,51.2,173,0,0,0,0,0,0,NoFailure,1,0
L50274,L,300.0,309.3,1972,22.0,175,0,0,0,0,0,0,NoFailure,1,0
M17955,M,299.9,309.2,1574,36.5,177,0,0,0,0,0,0,NoFailure,1,0
L50276,L,299.9,309.2,1560,38.9,180,0,0,0,0,0,0,NoFailure,1,0
M17957,M,299.9,309.2,1353,49.8,182,0,0,0,0,0,0,NoFailure,1,0
M17958,M,299.9,309.2,1389,51.2,185,0,0,0,0,0,0,NoFailure,1,0
M17959,M,299.9,309.1,1513,43.8,188,0,0,0,0,0,0,NoFailure,1,0
L50280,L,299.8,309.1,1578,42.1,191,0,0,0,0,0,0,NoFailure,1,0
H32515,H,299.8,309.0,1467,37.3,193,0,0,0,0,0,0,NoFailure,1,0
L50282,L,299.9,309.1,1412,48.3,198,0,0,0,0,0,0,NoFailure,1,0
L50283,L,299.8,309.1,1668,30.3,200,0,0,0,0,0,0,NoFailure,1,0
M17964,M,299.8,309.2,1678,29.8,202,0,0,0,0,0,0,NoFailure,1,0
L50285,L,299.8,309.1,1612,35.4,205,0,0,0,0,0,0,NoFailure,1,0
L50286,L,299.8,309.1,1485,39.9,207,0,0,0,0,0,0,NoFailure,1,0
M17967,M,299.8,309.1,1456,39.4,209,0,0,0,0,0,0,NoFailure,1,0
L50288,L,299.8,309.2,1504,38.7,212,0,0,0,0,0,0,NoFailure,1,0
L50289,L,299.9,309.2,1491,44.3,214,0,0,0,0,0,0,NoFailure,1,0
H32524,H,299.9,309.2,1525,33.2,0,0,0,0,0,0,0,NoFailure,1,100
L50291,L,300.0,309.2,1759,27.9,5,0,0,0,0,0,0,NoFailure,1,95
M17972,M,299.8,309.1,1355,56.7,7,0,0,0,0,0,0,NoFailure,1,93
M17973,M,299.9,309.1,1345,56.8,10,0,0,0,0,0,0,NoFailure,1,90
M17974,M,299.9,309.2,1683,30.5,13,0,0,0,0,0,0,NoFailure,1,87
L50295,L,299.9,309.2,1658,34.8,16,0,0,0,0,0,0,NoFailure,1,84
L50296,L,300.0,309.2,1566,34.4,18,0,0,0,0,0,0,NoFailure,1,82
M17977,M,300.1,309.3,1469,43.9,20,0,0,0,0,0,0,NoFailure,1,80
M17978,M,300.2,309.5,1458,46.9,23,0,0,0,0,0,0,NoFailure,1,77
L50299,L,300.1,309.4,1858,23.6,26,0,0,0,0,0,0,NoFailure,1,74
H32534,H,300.1,309.4,1563,40.8,28,0,0,0,0,0,0,NoFailure,1,72
L50301,L,300.1,309.4,2141,17.9,33,0,0,0,0,0,0,NoFailure,1,67
L50302,L,300.0,309.3,1473,46.0,35,0,0,0,0,0,0,NoFailure,1,65
H32537,H,300.0,309.4,1498,38.5,37,0,0,0,0,0,0,NoFailure,1,63
L50304,L,300.1,309.4,1568,39.7,42,0,0,0,0,0,0,NoFailure,1,58
L50305,L,300.1,309.4,1694,27.4,44,0,0,0,0,0,0,NoFailure,1,56
L50306,L,300.0,309.4,1499,35.7,46,0,0,0,0,0,0,NoFailure,1,54
L50307,L,300.0,309.5,1717,28.3,48,0,0,0,0,0,0,NoFailure,1,52
M17988,M,300.1,309.5,1462,42.8,50,0,0,0,0,0,0,NoFailure,1,50
L50309,L,300.1,309.6,1642,34.5,53,0,0,0,0,0,0,NoFailure,1,47
L50310,L,300.1,309.6,1760,25.4,55,0,0,0,0,0,0,NoFailure,1,45
L50311,L,300.1,309.5,1660,32.7,57,0,0,0,0,0,0,NoFailure,1,43
L50312,L,300.1,309.5,1557,40.6,59,0,0,0,0,0,0,NoFailure,1,41
H32547,H,300.2,309.6,1442,49.2,61,0,0,0,0,0,0,NoFailure,1,39
L50314,L,300.2,309.6,1359,51.5,66,0,0,0,0,0,0,NoFailure,1,34
L50315,L,300.4,309.8,1342,52.5,68,0,0,0,0,0,0,NoFailure,1,32
L50316,L,300.4,309.9,1435,54.8,70,0,0,0,0,0,0,NoFailure,1,30
L50317,L,300.4,309.9,1567,36.5,72,0,0,0,0,0,0,NoFailure,1,28
L50318,L,300.4,309.9,1376,43.5,74,0,0,0,0,0,0,NoFailure,1,26
H32553,H,300.4,309.9,1513,38.7,76,0,0,0,0,0,0,NoFailure,1,24
H32554,H,300.4,309.9,2563,12.8,81,1,0,0,1,0,0,PWF,3,19
L50321,L,300.5,310.0,1521,45.1,86,0,0,0,0,0,0,NoFailure,1,14
L50322,L,300.6,310.0,1658,34.7,88,0,0,0,0,0,0,NoFailure,1,12
H32557,H,300.6,310.0,1419,42.4,90,0,0,0,0,0,0,NoFailure,1,10
M18004,M,300.6,310.0,1478,36.3,95,0,0,0,0,0,0,NoFailure,1,5
M18005,M,300.5,310.0,1415,43.5,98,0,0,0,0,0,0,NoFailure,1,2
M18006,M,300.5,309.9,1780,26.5,101,0,0,0,0,0,0,NoFailure,1,0
M18007,M,300.4,309.7,1440,42.8,104,0,0,0,0,0,0,NoFailure,1,0
H32562,H,300.4,309.8,1448,39.7,107,0,0,0,0,0,0,NoFailure,1,0
H32563,H,300.4,309.7,1500,35.2,112,0,0,0,0,0,0,NoFailure,1,0
L50330,L,300.4,309.8,1513,32.9,117,0,0,0,0,0,0,NoFailure,1,0
L50331,L,300.5,309.8,1428,43.8,119,0,0,0,0,0,0,NoFailure,1,0
M18012,M,300.5,309.8,1473,42.3,121,0,0,0,0,0,0,NoFailure,1,0
M18013,M,300.5,309.9,1483,49.3,124,0,0,0,0,0,0,NoFailure,1,0
L50334,L,300.4,309.7,1534,42.5,127,0,0,0,0,0,0,NoFailure,1,0
L50335,L,300.5,309.8,1367,54.0,129,0,0,0,0,0,0,NoFailure,1,0
L50336,L,300.4,309.7,1467,36.9,131,0,0,0,0,0,0,NoFailure,1,0
M18017,M,300.4,309.7,1488,42.2,133,0,0,0,0,0,0,NoFailure,1,0
L50338,L,300.4,309.7,1679,30.1,136,0,0,0,0,0,0,NoFailure,1,0
H32573,H,300.4,309.8,1409,47.5,138,0,0,0,0,0,0,NoFailure,1,0
M18020,M,300.4,309.7,1367,51.2,143,0,0,0,0,0,0,NoFailure,1,0
L50341,L,300.4,309.8,1314,63.1,146,0,0,0,0,0,0,NoFailure,1,0
L50342,L,300.5,309.9,1480,40.0,148,0,0,0,0,0,0,NoFailure,1,0
L50343,L,300.4,309.8,1549,38.9,150,0,0,0,0,0,0,NoFailure,1,0
L50344,L,300.4,309.7,1685,31.3,152,0,0,0,0,0,0,NoFailure,1,0
L50345,L,300.4,309.6,1536,34.5,154,0,0,0,0,0,0,NoFailure,1,0
M18026,M,300.4,309.7,1539,37.7,156,0,0,0,0,0,0,NoFailure,1,0
L50347,L,300.4,309.7,1384,45.1,159,0,0,0,0,0,0,NoFailure,1,0
M18028,M,300.4,309.6,1614,30.3,161,0,0,0,0,0,0,NoFailure,1,0
M18029,M,300.4,309.6,1675,35.5,164,0,0,0,0,0,0,NoFailure,1,0
M18030,M,300.4,309.7,1685,32.3,167,0,0,0,0,0,0,NoFailure,1,0
L50351,L,300.4,309.6,1386,56.9,170,0,0,0,0,0,0,NoFailure,1,0
M18032,M,300.3,309.6,1488,41.3,172,0,0,0,0,0,0,NoFailure,1,0
L50353,L,300.3,309.6,1624,32.6,175,0,0,0,0,0,0,NoFailure,1,0
L50354,L,300.3,309.6,1600,34.6,177,0,0,0,0,0,0,NoFailure,1,0
L50355,L,300.3,309.6,1468,44.7,179,0,0,0,0,0,0,NoFailure,1,0
L50356,L,300.3,309.6,1435,45.4,181,0,0,0,0,0,0,NoFailure,1,0
M18037,M,300.2,309.5,1564,33.4,183,0,0,0,0,0,0,NoFailure,1,0
M18038,M,300.2,309.4,1329,53.6,186,0,0,0,0,0,0,NoFailure,1,0
L50359,L,300.1,309.3,1570,36.8,189,0,0,0,0,0,0,NoFailure,1,0
M18040,M,300.2,309.4,1433,48.8,191,0,0,0,0,0,0,NoFailure,1,0
L50361,L,300.2,309.4,1527,37.0,194,0,0,0,0,0,0,NoFailure,1,0
M18042,M,300.1,309.3,1443,50.3,196,0,0,0,0,0,0,NoFailure,1,0
L50363,L,300.1,309.3,1616,32.0,199,0,0,0,0,0,0,NoFailure,1,0
L50364,L,300.1,309.3,1654,31.0,201,0,0,0,0,0,0,NoFailure,1,0
L50365,L,300.1,309.3,1685,27.1,203,0,0,0,0,0,0,NoFailure,1,0
M18046,M,300.2,309.4,1456,48.8,205,0,0,0,0,0,0,NoFailure,1,0
M18047,M,300.2,309.4,1752,27.8,208,0,0,0,0,0,0,NoFailure,1,0
M18048,M,300.1,309.2,1438,51.0,211,0,0,0,0,0,0,NoFailure,1,0
L50369,L,300.1,309.1,1551,33.7,214,0,0,0,0,0,0,NoFailure,1,0
L50370,L,300.1,309.2,1599,30.1,216,0,0,0,0,0,0,NoFailure,1,0
M18051,M,300.1,309.2,1732,33.7,218,0,0,0,0,0,0,NoFailure,1,0
M18052,M,300.1,309.2,1418,39.8,221,0,0,0,0,0,0,NoFailure,1,0
L50373,L,300.0,309.1,1401,44.5,0,0,0,0,0,0,0,NoFailure,1,100
L50374,L,300.0,309.0,1454,51.7,2,0,0,0,0,0,0,NoFailure,1,98
M18055,M,300.0,309.2,1635,32.4,4,0,0,0,0,0,0,NoFailure,1,96
L50376,L,300.0,309.1,1489,40.3,7,0,0,0,0,0,0,NoFailure,1,93
L50377,L,300.0,309.1,1465,40.6,9,0,0,0,0,0,0,NoFailure,1,91
M18058,M,300.0,309.1,1463,45.7,11,0,0,0,0,0,0,NoFailure,1,89
H32613,H,300.1,309.1,1560,35.4,14,0,0,0,0,0,0,NoFailure,1,86
M18060,M,300.1,309.2,1454,44.4,19,0,0,0,0,0,0,NoFailure,1,81
L50381,L,300.2,309.1,1479,47.0,22,0,0,0,0,0,0,NoFailure,1,78
L50382,L,300.2,309.2,1430,43.4,24,0,0,0,0,0,0,NoFailure,1,76
M18063,M,300.1,309.1,1533,38.0,26,0,0,0,0,0,0,NoFailure,1,74
L50384,L,300.1,309.0,1404,54.8,29,0,0,0,0,0,0,NoFailure,1,71
M18065,M,300.1,308.9,1548,38.4,31,0,0,0,0,0,0,NoFailure,1,69
M18066,M,300.1,309.0,1612,33.0,34,0,0,0,0,0,0,NoFailure,1,66
M18067,M,300.2,309.0,1642,31.2,37,0,0,0,0,0,0,NoFailure,1,63
M18068,M,300.2,309.1,1406,42.2,40,0,0,0,0,0,0,NoFailure,1,60
L50389,L,300.3,309.2,1587,31.4,43,0,0,0,0,0,0,NoFailure,1,57
M18070,M,300.3,309.2,1364,47.6,45,0,0,0,0,0,0,NoFailure,1,55
L50391,L,300.3,309.2,1462,51.4,48,0,0,0,0,0,0,NoFailure,1,52
L50392,L,300.3,309.2,1649,32.4,50,0,0,0,0,0,0,NoFailure,1,50
L50393,L,300.4,309.2,1752,29.0,52,0,0,0,0,0,0,NoFailure,1,48
H32628,H,300.4,309.3,1396,51.2,54,0,0,0,0,0,0,NoFailure,1,46
M18075,M,300.5,309.4,2179,16.3,59,0,0,0,0,0,0,NoFailure,1,41
L50396,L,300.5,309.5,1653,27.6,62,0,0,0,0,0,0,NoFailure,1,38
L50397,L,300.6,309.5,2025,21.4,64,0,0,0,0,0,0,NoFailure,1,36
L50398,L,300.6,309.6,1426,53.6,66,0,0,0,0,0,0,NoFailure,1,34
M18079,M,300.6,309.6,1503,38.4,68,0,0,0,0,0,0,NoFailure,1,32
M18080,M,300.7,309.6,1525,36.5,71,0,0,0,0,0,0,NoFailure,1,29
L50401,L,300.6,309.6,1423,49.1,74,0,0,0,0,0,0,NoFailure,1,26
M18082,M,300.7,309.7,1435,44.7,76,0,0,0,0,0,0,NoFailure,1,24
H32637,H,300.6,309.5,1495,36.5,79,0,0,0,0,0,0,NoFailure,1,21
M18084,M,300.6,309.5,1557,33.8,84,0,0,0,0,0,0,NoFailure,1,16
L50405,L,300.6,309.4,1474,40.7,87,0,0,0,0,0,0,NoFailure,1,13
L50406,L,300.5,309.3,1465,46.0,89,0,0,0,0,0,0,NoFailure,1,11
M18087,M,300.5,309.3,1589,34.9,91,0,0,0,0,0,0,NoFailure,1,9
L50408,L,300.5,309.3,1475,46.8,94,0,0,0,0,0,0,NoFailure,1,6
